antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'08:30:00'}),frozenset({'channel_11'}),1.0,0.6398305084745762,0.6398305084745762,0.6398305084745762,1.0,0.0,1.0
frozenset({'08:30:00'}),frozenset({'channel_12'}),1.0,0.025423728813559324,0.025423728813559324,0.025423728813559324,1.0,0.0,1.0
frozenset({'08:30:00'}),frozenset({'channel_14'}),1.0,0.2542372881355932,0.2542372881355932,0.2542372881355932,1.0,0.0,1.0
frozenset({'08:30:00'}),frozenset({'channel_18'}),1.0,0.08898305084745763,0.08898305084745763,0.08898305084745763,1.0,0.0,1.0
frozenset({'08:30:00'}),frozenset({'channel_2'}),1.0,0.3347457627118644,0.3347457627118644,0.3347457627118644,1.0,0.0,1.0
frozenset({'08:30:00'}),frozenset({'channel_3'}),1.0,0.6779661016949152,0.6779661016949152,0.6779661016949152,1.0,0.0,1.0
frozenset({'08:30:00'}),frozenset({'channel_4'}),1.0,0.7415254237288136,0.7415254237288136,0.7415254237288136,1.0,0.0,1.0
frozenset({'08:30:00'}),frozenset({'channel_5'}),1.0,0.16101694915254236,0.16101694915254236,0.16101694915254236,1.0,0.0,1.0
frozenset({'08:30:00'}),frozenset({'channel_6'}),1.0,0.2288135593220339,0.2288135593220339,0.2288135593220339,1.0,0.0,1.0
frozenset({'08:30:00'}),frozenset({'channel_7'}),1.0,0.13559322033898305,0.13559322033898305,0.13559322033898305,1.0,0.0,1.0
frozenset({'08:30:00'}),frozenset({'channel_8'}),1.0,0.902542372881356,0.902542372881356,0.902542372881356,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_14', 'channel_11'})",1.0,0.23728813559322035,0.23728813559322035,0.23728813559322035,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_18', 'channel_11'})",1.0,0.08898305084745763,0.08898305084745763,0.08898305084745763,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_11', 'channel_2'})",1.0,0.2754237288135593,0.2754237288135593,0.2754237288135593,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_3', 'channel_11'})",1.0,0.3813559322033898,0.3813559322033898,0.3813559322033898,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_11', 'channel_4'})",1.0,0.4661016949152542,0.4661016949152542,0.4661016949152542,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_11', 'channel_7'})",1.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_11', 'channel_8'})",1.0,0.5805084745762712,0.5805084745762712,0.5805084745762712,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_3', 'channel_12'})",1.0,0.0211864406779661,0.0211864406779661,0.0211864406779661,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_4', 'channel_12'})",1.0,0.025423728813559324,0.025423728813559324,0.025423728813559324,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_14', 'channel_18'})",1.0,0.08898305084745763,0.08898305084745763,0.08898305084745763,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_14', 'channel_2'})",1.0,0.07627118644067797,0.07627118644067797,0.07627118644067797,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_3', 'channel_14'})",1.0,0.17796610169491525,0.17796610169491525,0.17796610169491525,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_14', 'channel_4'})",1.0,0.19915254237288135,0.19915254237288135,0.19915254237288135,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_14', 'channel_8'})",1.0,0.23728813559322035,0.23728813559322035,0.23728813559322035,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_3', 'channel_18'})",1.0,0.08898305084745763,0.08898305084745763,0.08898305084745763,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_18', 'channel_4'})",1.0,0.08898305084745763,0.08898305084745763,0.08898305084745763,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_18', 'channel_8'})",1.0,0.08898305084745763,0.08898305084745763,0.08898305084745763,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_3', 'channel_2'})",1.0,0.0211864406779661,0.0211864406779661,0.0211864406779661,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_4', 'channel_2'})",1.0,0.1906779661016949,0.1906779661016949,0.1906779661016949,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_6', 'channel_2'})",1.0,0.0211864406779661,0.0211864406779661,0.0211864406779661,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_2', 'channel_7'})",1.0,0.11440677966101695,0.11440677966101695,0.11440677966101695,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_8', 'channel_2'})",1.0,0.2754237288135593,0.2754237288135593,0.2754237288135593,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_3', 'channel_4'})",1.0,0.559322033898305,0.559322033898305,0.559322033898305,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_3', 'channel_5'})",1.0,0.15254237288135594,0.15254237288135594,0.15254237288135594,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_3', 'channel_6'})",1.0,0.211864406779661,0.211864406779661,0.211864406779661,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_3', 'channel_7'})",1.0,0.0211864406779661,0.0211864406779661,0.0211864406779661,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_3', 'channel_8'})",1.0,0.6483050847457628,0.6483050847457628,0.6483050847457628,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_4', 'channel_5'})",1.0,0.11864406779661017,0.11864406779661017,0.11864406779661017,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_6', 'channel_4'})",1.0,0.1694915254237288,0.1694915254237288,0.1694915254237288,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_4', 'channel_7'})",1.0,0.11440677966101695,0.11440677966101695,0.11440677966101695,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_8', 'channel_4'})",1.0,0.6864406779661016,0.6864406779661016,0.6864406779661016,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_6', 'channel_5'})",1.0,0.16101694915254236,0.16101694915254236,0.16101694915254236,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_8', 'channel_5'})",1.0,0.16101694915254236,0.16101694915254236,0.16101694915254236,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_6', 'channel_8'})",1.0,0.2288135593220339,0.2288135593220339,0.2288135593220339,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_8', 'channel_7'})",1.0,0.11016949152542373,0.11016949152542373,0.11016949152542373,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_14', 'channel_11', 'channel_18'})",1.0,0.08898305084745763,0.08898305084745763,0.08898305084745763,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_14', 'channel_11', 'channel_2'})",1.0,0.07203389830508475,0.07203389830508475,0.07203389830508475,1.0,0.0,1.0
frozenset({'08:30:00'}),"frozenset({'channel_3', 'channel_14', 'channel_11'})",1.0,0.1652542372881356,0.1652542372881356,0.1652542372881356,1.0,0.0,1.0
