antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'19:30:00'}),frozenset({'channel_11'}),1.0,0.4194915254237288,0.4194915254237288,0.4194915254237288,1.0,0.0,1.0
frozenset({'19:30:00'}),frozenset({'channel_13'}),1.0,0.17796610169491525,0.17796610169491525,0.17796610169491525,1.0,0.0,1.0
frozenset({'19:30:00'}),frozenset({'channel_14'}),1.0,0.2288135593220339,0.2288135593220339,0.2288135593220339,1.0,0.0,1.0
frozenset({'19:30:00'}),frozenset({'channel_18'}),1.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,1.0,0.0,1.0
frozenset({'19:30:00'}),frozenset({'channel_2'}),1.0,0.5847457627118644,0.5847457627118644,0.5847457627118644,1.0,0.0,1.0
frozenset({'19:30:00'}),frozenset({'channel_3'}),1.0,0.4449152542372881,0.4449152542372881,0.4449152542372881,1.0,0.0,1.0
frozenset({'19:30:00'}),frozenset({'channel_4'}),1.0,0.4830508474576271,0.4830508474576271,0.4830508474576271,1.0,0.0,1.0
frozenset({'19:30:00'}),frozenset({'channel_5'}),1.0,0.1440677966101695,0.1440677966101695,0.1440677966101695,1.0,0.0,1.0
frozenset({'19:30:00'}),frozenset({'channel_6'}),1.0,0.2245762711864407,0.2245762711864407,0.2245762711864407,1.0,0.0,1.0
frozenset({'19:30:00'}),frozenset({'channel_7'}),1.0,0.1271186440677966,0.1271186440677966,0.1271186440677966,1.0,0.0,1.0
frozenset({'19:30:00'}),frozenset({'channel_8'}),1.0,0.8686440677966102,0.8686440677966102,0.8686440677966102,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_11', 'channel_13'})",1.0,0.06779661016949153,0.06779661016949153,0.06779661016949153,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_14', 'channel_11'})",1.0,0.1483050847457627,0.1483050847457627,0.1483050847457627,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_18', 'channel_11'})",1.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_11', 'channel_2'})",1.0,0.2245762711864407,0.2245762711864407,0.2245762711864407,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_3', 'channel_11'})",1.0,0.21610169491525424,0.21610169491525424,0.21610169491525424,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_11', 'channel_4'})",1.0,0.25,0.25,0.25,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_11', 'channel_7'})",1.0,0.08050847457627118,0.08050847457627118,0.08050847457627118,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_11', 'channel_8'})",1.0,0.3601694915254237,0.3601694915254237,0.3601694915254237,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_14', 'channel_13'})",1.0,0.05508474576271186,0.05508474576271186,0.05508474576271186,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_13', 'channel_2'})",1.0,0.1440677966101695,0.1440677966101695,0.1440677966101695,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_3', 'channel_13'})",1.0,0.0423728813559322,0.0423728813559322,0.0423728813559322,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_4', 'channel_13'})",1.0,0.05084745762711865,0.05084745762711865,0.05084745762711865,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_8', 'channel_13'})",1.0,0.13983050847457626,0.13983050847457626,0.13983050847457626,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_14', 'channel_18'})",1.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_14', 'channel_2'})",1.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_3', 'channel_14'})",1.0,0.13559322033898305,0.13559322033898305,0.13559322033898305,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_14', 'channel_4'})",1.0,0.13559322033898305,0.13559322033898305,0.13559322033898305,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_14', 'channel_8'})",1.0,0.2076271186440678,0.2076271186440678,0.2076271186440678,1.0,0.0,1.0
frozenset({'19:30:00'}),"frozenset({'channel_3', 'channel_18'})",1.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,1.0,0.0,1.0
