antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'21:30:00'}),frozenset({'channel_11'}),1.0,0.6101694915254238,0.6101694915254238,0.6101694915254238,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_13'}),1.0,0.0211864406779661,0.0211864406779661,0.0211864406779661,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_14'}),1.0,0.22033898305084745,0.22033898305084745,0.22033898305084745,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_18'}),1.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_2'}),1.0,0.576271186440678,0.576271186440678,0.576271186440678,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_3'}),1.0,0.4533898305084746,0.4533898305084746,0.4533898305084746,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_4'}),1.0,0.559322033898305,0.559322033898305,0.559322033898305,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_5'}),1.0,0.1483050847457627,0.1483050847457627,0.1483050847457627,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_6'}),1.0,0.2288135593220339,0.2288135593220339,0.2288135593220339,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_7'}),1.0,0.13559322033898305,0.13559322033898305,0.13559322033898305,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_8'}),1.0,0.9661016949152542,0.9661016949152542,0.9661016949152542,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_14', 'channel_11'})",1.0,0.1864406779661017,0.1864406779661017,0.1864406779661017,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_18', 'channel_11'})",1.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_11', 'channel_2'})",1.0,0.3220338983050847,0.3220338983050847,0.3220338983050847,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_3', 'channel_11'})",1.0,0.2966101694915254,0.2966101694915254,0.2966101694915254,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_11', 'channel_4'})",1.0,0.3771186440677966,0.3771186440677966,0.3771186440677966,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_11', 'channel_7'})",1.0,0.1228813559322034,0.1228813559322034,0.1228813559322034,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_11', 'channel_8'})",1.0,0.5889830508474576,0.5889830508474576,0.5889830508474576,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_14', 'channel_18'})",1.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_14', 'channel_2'})",1.0,0.07627118644067797,0.07627118644067797,0.07627118644067797,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_3', 'channel_14'})",1.0,0.15254237288135594,0.15254237288135594,0.15254237288135594,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_14', 'channel_4'})",1.0,0.16101694915254236,0.16101694915254236,0.16101694915254236,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_14', 'channel_8'})",1.0,0.22033898305084745,0.22033898305084745,0.22033898305084745,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_3', 'channel_18'})",1.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_18', 'channel_4'})",1.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_18', 'channel_8'})",1.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_3', 'channel_2'})",1.0,0.0423728813559322,0.0423728813559322,0.0423728813559322,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_2', 'channel_4'})",1.0,0.21610169491525424,0.21610169491525424,0.21610169491525424,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_2', 'channel_5'})",1.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_6', 'channel_2'})",1.0,0.1652542372881356,0.1652542372881356,0.1652542372881356,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_2', 'channel_7'})",1.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_8', 'channel_2'})",1.0,0.5508474576271186,0.5508474576271186,0.5508474576271186,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_3', 'channel_4'})",1.0,0.3559322033898305,0.3559322033898305,0.3559322033898305,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_3', 'channel_5'})",1.0,0.05084745762711865,0.05084745762711865,0.05084745762711865,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_3', 'channel_6'})",1.0,0.07627118644067797,0.07627118644067797,0.07627118644067797,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_3', 'channel_7'})",1.0,0.0423728813559322,0.0423728813559322,0.0423728813559322,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_3', 'channel_8'})",1.0,0.4491525423728814,0.4491525423728814,0.4491525423728814,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_4', 'channel_5'})",1.0,0.05508474576271186,0.05508474576271186,0.05508474576271186,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_6', 'channel_4'})",1.0,0.08898305084745763,0.08898305084745763,0.08898305084745763,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_4', 'channel_7'})",1.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_8', 'channel_4'})",1.0,0.5466101694915254,0.5466101694915254,0.5466101694915254,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_6', 'channel_5'})",1.0,0.1483050847457627,0.1483050847457627,0.1483050847457627,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_8', 'channel_5'})",1.0,0.1483050847457627,0.1483050847457627,0.1483050847457627,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_6', 'channel_8'})",1.0,0.2288135593220339,0.2288135593220339,0.2288135593220339,1.0,0.0,1.0
