1369114080.0 20.0
1369114200.0 20.0
1369114320.0 20.0
1369114440.0 20.0
1369114560.0 20.0
1369114680.0 20.0
1369114800.0 20.0
1369114920.0 7.0
1369115040.0 6.0
1369115160.0 6.0
1369115280.0 6.0
1369115400.0 6.0
1369115520.0 6.0
1369115640.0 6.0
1369115760.0 6.0
1369115880.0 6.0
1369116000.0 6.0
1369116120.0 6.0
1369116240.0 6.0
1369116360.0 6.0
1369116480.0 6.0
1369116600.0 6.0
1369116720.0 6.0
1369116840.0 7.0
1369116960.0 20.0
1369117080.0 20.0
1369117200.0 20.0
1369117320.0 20.0
1369117440.0 20.0
1369117560.0 7.0
1369117680.0 6.0
1369117800.0 6.0
1369117920.0 6.0
1369118040.0 6.0
1369118160.0 6.0
1369118280.0 6.0
1369118400.0 6.0
1369118520.0 6.0
1369118640.0 7.0
1369118760.0 20.0
1369118880.0 20.0
1369119000.0 20.0
1369119120.0 20.0
1369119240.0 20.0
1369119360.0 20.0
1369119480.0 20.0
1369119600.0 20.0
1369119720.0 20.0
1369119840.0 20.0
1369119960.0 20.0
1369120080.0 20.0
1369120200.0 20.0
1369120320.0 7.0
1369120440.0 6.0
1369120560.0 6.0
1369120680.0 6.0
1369120800.0 6.0
1369120920.0 6.0
1369121040.0 6.0
1369121160.0 6.0
1369121280.0 7.0
1369121400.0 20.0
1369121520.0 20.0
1369121640.0 20.0
1369121760.0 20.0
1369121880.0 20.0
1369122000.0 20.0
1369122120.0 20.0
1369122240.0 20.0
1369122360.0 20.0
1369122480.0 20.0
1369122600.0 20.0
1369122720.0 20.0
1369122840.0 7.0
1369122960.0 6.0
1369123080.0 6.0
1369123200.0 6.0
1369123320.0 6.0
1369123440.0 6.0
1369123560.0 6.0
1369123680.0 6.0
1369123800.0 7.0
1369123920.0 20.0
1369124040.0 20.0
1369124160.0 20.0
1369124280.0 20.0
1369124400.0 20.0
1369124520.0 20.0
1369124640.0 20.0
1369124760.0 20.0
1369124880.0 20.0
1369125000.0 20.0
1369125120.0 20.0
1369125240.0 20.0
1369125360.0 20.0
1369125480.0 7.0
1369125600.0 6.0
1369125720.0 6.0
1369125840.0 6.0
1369125960.0 6.0
1369126080.0 6.0
1369126200.0 6.0
1369126320.0 7.0
1369126440.0 20.0
1369126560.0 20.0
1369126680.0 20.0
1369126800.0 20.0
1369126920.0 20.0
1369127040.0 20.0
1369127160.0 20.0
1369127280.0 20.0
1369127400.0 20.0
1369127520.0 20.0
1369127640.0 20.0
1369127760.0 20.0
1369127880.0 20.0
1369128000.0 20.0
1369128120.0 20.0
1369128240.0 20.0
1369128360.0 20.0
1369128480.0 20.0
1369128600.0 20.0
1369128720.0 20.0
1369128840.0 20.0
1369128960.0 20.0
1369129080.0 20.0
1369129200.0 20.0
1369129320.0 20.0
1369129440.0 20.0
1369129560.0 20.0
1369129680.0 20.0
1369129800.0 20.0
1369129920.0 20.0
1369130040.0 20.0
1369130160.0 20.0
1369130280.0 20.0
1369130400.0 20.0
1369130520.0 20.0
1369130640.0 20.0
1369130760.0 20.0
1369130880.0 20.0
1369131000.0 20.0
1369131120.0 20.0
1369131240.0 20.0
1369131360.0 20.0
1369131480.0 20.0
1369131600.0 20.0
1369131720.0 20.0
1369131840.0 20.0
1369131960.0 20.0
1369132080.0 20.0
1369132200.0 20.0
1369132320.0 20.0
1369132440.0 20.0
1369132560.0 20.0
1369132680.0 20.0
1369132800.0 20.0
1369132920.0 20.0
1369133040.0 20.0
1369133160.0 20.0
1369133280.0 20.0
1369133400.0 20.0
1369133520.0 20.0
1369133640.0 20.0
1369133760.0 20.0
1369133880.0 20.0
1369134000.0 20.0
1369134120.0 20.0
1369134240.0 20.0
1369134360.0 20.0
1369134480.0 20.0
1369134600.0 20.0
1369134720.0 20.0
1369134840.0 20.0
1369134960.0 20.0
1369135080.0 20.0
1369135200.0 20.0
1369135320.0 20.0
1369135440.0 20.0
1369135560.0 20.0
1369135680.0 20.0
1369135800.0 20.0
1369135920.0 20.0
1369136040.0 20.0
1369136160.0 20.0
1369136280.0 20.0
1369136400.0 20.0
1369136520.0 20.0
1369136640.0 20.0
1369136760.0 20.0
1369136880.0 20.0
1369137000.0 20.0
1369137120.0 20.0
1369137240.0 20.0
1369137360.0 20.0
1369137480.0 20.0
1369137600.0 20.0
1369137720.0 20.0
1369137840.0 20.0
1369137960.0 20.0
1369138080.0 20.0
1369138200.0 20.0
1369138320.0 20.0
1369138440.0 20.0
1369138560.0 20.0
1369138680.0 20.0
1369138800.0 20.0
1369138920.0 20.0
1369139040.0 20.0
1369139160.0 20.0
1369139280.0 20.0
1369139400.0 20.0
1369139520.0 20.0
1369139640.0 20.0
1369139760.0 20.0
1369139880.0 20.0
1369140000.0 20.0
1369140120.0 20.0
1369140240.0 20.0
1369140360.0 20.0
1369140480.0 20.0
1369140600.0 20.0
1369140720.0 20.0
1369140840.0 20.0
1369140960.0 20.0
1369141080.0 20.0
1369141200.0 20.0
1369141320.0 20.0
1369141440.0 20.0
1369141560.0 7.0
1369141680.0 7.0
1369141800.0 7.0
1369141920.0 7.0
1369142040.0 7.0
1369142160.0 7.0
1369142280.0 7.0
1369142400.0 7.0
1369142520.0 7.0
1369142640.0 7.0
1369142760.0 7.0
1369142880.0 7.0
1369143000.0 7.0
1369143120.0 7.0
1369143240.0 20.0
1369143360.0 20.0
1369143480.0 20.0
1369143600.0 20.0
1369143720.0 20.0
1369143840.0 20.0
1369143960.0 20.0
1369144080.0 20.0
1369144200.0 20.0
1369144320.0 20.0
1369144440.0 20.0
1369144560.0 20.0
1369144680.0 20.0
1369144800.0 20.0
1369144920.0 20.0
1369145040.0 20.0
1369145160.0 20.0
1369145280.0 20.0
1369145400.0 20.0
1369145520.0 20.0
1369145640.0 20.0
1369145760.0 20.0
1369145880.0 20.0
1369146000.0 20.0
1369146120.0 20.0
1369146240.0 20.0
1369146360.0 20.0
1369146480.0 20.0
1369146600.0 20.0
1369146720.0 20.0
1369146840.0 20.0
1369146960.0 20.0
1369147080.0 20.0
1369147200.0 20.0
1369147320.0 20.0
1369147440.0 20.0
1369147560.0 20.0
1369147680.0 20.0
1369147800.0 20.0
1369147920.0 20.0
1369148040.0 20.0
1369148160.0 20.0
1369148280.0 20.0
1369148400.0 20.0
1369148520.0 20.0
1369148640.0 20.0
1369148760.0 20.0
1369148880.0 20.0
1369149000.0 20.0
1369149120.0 20.0
1369149240.0 20.0
1369149360.0 20.0
1369149480.0 20.0
1369149600.0 20.0
1369149720.0 20.0
1369149840.0 20.0
1369149960.0 20.0
1369150080.0 20.0
1369150200.0 20.0
1369150320.0 20.0
1369150440.0 20.0
1369150560.0 20.0
1369150680.0 20.0
1369150800.0 20.0
1369150920.0 20.0
1369151040.0 20.0
1369151160.0 20.0
1369151280.0 20.0
1369151400.0 20.0
1369151520.0 20.0
1369151640.0 20.0
1369151760.0 20.0
1369151880.0 20.0
1369152000.0 20.0
1369152120.0 20.0
1369152240.0 20.0
1369152360.0 20.0
1369152480.0 20.0
1369152600.0 20.0
1369152720.0 20.0
1369152840.0 20.0
1369152960.0 20.0
1369153080.0 20.0
1369153200.0 20.0
1369153320.0 20.0
1369153440.0 20.0
1369153560.0 20.0
1369153680.0 20.0
1369153800.0 20.0
1369153920.0 20.0
1369154040.0 20.0
1369154160.0 20.0
1369154280.0 20.0
1369154400.0 20.0
1369154520.0 20.0
1369154640.0 20.0
1369154760.0 20.0
1369154880.0 20.0
1369155000.0 20.0
1369155120.0 20.0
1369155240.0 20.0
1369155360.0 20.0
1369155480.0 20.0
1369155600.0 20.0
1369155720.0 7.0
1369155840.0 6.0
1369155960.0 6.0
1369156080.0 6.0
1369156200.0 6.0
1369156320.0 6.0
1369156440.0 7.0
1369156560.0 20.0
1369156680.0 20.0
1369156800.0 20.0
1369156920.0 20.0
1369157040.0 20.0
1369157160.0 20.0
1369157280.0 20.0
1369157400.0 20.0
1369157520.0 20.0
1369157640.0 20.0
1369157760.0 20.0
1369157880.0 20.0
1369158000.0 20.0
1369158120.0 20.0
1369158240.0 7.0
1369158360.0 6.0
1369158480.0 6.0
1369158600.0 6.0
1369158720.0 6.0
1369158840.0 6.0
1369158960.0 7.0
1369159080.0 20.0
1369159200.0 20.0
1369159320.0 20.0
1369159440.0 20.0
1369159560.0 20.0
1369159680.0 20.0
1369159800.0 20.0
1369159920.0 20.0
1369160040.0 20.0
1369160160.0 20.0
1369160280.0 20.0
1369160400.0 20.0
1369160520.0 20.0
1369160640.0 20.0
1369160760.0 7.0
1369160880.0 6.0
1369161000.0 6.0
1369161120.0 6.0
1369161240.0 6.0
1369161360.0 6.0
1369161480.0 7.0
1369161600.0 20.0
1369161720.0 20.0
1369161840.0 20.0
1369161960.0 20.0
1369162080.0 20.0
1369162200.0 20.0
1369162320.0 20.0
1369162440.0 20.0
1369162560.0 20.0
1369162680.0 20.0
1369162800.0 20.0
1369162920.0 20.0
1369163040.0 20.0
1369163160.0 20.0
1369163280.0 7.0
1369163400.0 6.0
1369163520.0 6.0
1369163640.0 6.0
1369163760.0 6.0
1369163880.0 6.0
1369164000.0 7.0
1369164120.0 20.0
1369164240.0 20.0
1369164360.0 20.0
1369164480.0 20.0
1369164600.0 7.0
1369164720.0 20.0
1369164840.0 20.0
1369164960.0 20.0
1369165080.0 20.0
1369165200.0 20.0
1369165320.0 20.0
1369165440.0 20.0
1369165560.0 20.0
1369165680.0 7.0
1369165800.0 6.0
1369165920.0 6.0
1369166040.0 6.0
1369166160.0 6.0
1369166280.0 6.0
1369166400.0 7.0
1369166520.0 20.0
1369166640.0 20.0
1369166760.0 20.0
1369166880.0 20.0
1369167000.0 20.0
1369167120.0 20.0
1369167240.0 20.0
1369167360.0 20.0
1369167480.0 20.0
1369167600.0 20.0
1369167720.0 20.0
1369167840.0 20.0
1369167960.0 20.0
1369168080.0 20.0
1369168200.0 7.0
1369168320.0 6.0
1369168440.0 6.0
1369168560.0 6.0
1369168680.0 6.0
1369168800.0 6.0
1369168920.0 7.0
1369169040.0 20.0
1369169160.0 20.0
1369169280.0 20.0
1369169400.0 20.0
1369169520.0 20.0
1369169640.0 20.0
1369169760.0 20.0
1369169880.0 20.0
1369170000.0 20.0
1369170120.0 20.0
1369170240.0 20.0
1369170360.0 20.0
1369170480.0 20.0
1369170600.0 20.0
1369170720.0 7.0
1369170840.0 6.0
1369170960.0 6.0
1369171080.0 6.0
1369171200.0 6.0
1369171320.0 6.0
1369171440.0 7.0
1369171560.0 20.0
1369171680.0 20.0
1369171800.0 20.0
1369171920.0 20.0
1369172040.0 20.0
1369172160.0 20.0
1369172280.0 20.0
1369172400.0 20.0
1369172520.0 20.0
1369172640.0 20.0
1369172760.0 20.0
1369172880.0 20.0
1369173000.0 20.0
1369173120.0 20.0
1369173240.0 7.0
1369173360.0 6.0
1369173480.0 6.0
1369173600.0 6.0
1369173720.0 6.0
1369173840.0 6.0
1369173960.0 7.0
1369174080.0 20.0
1369174200.0 20.0
1369174320.0 20.0
1369174440.0 20.0
1369174560.0 20.0
1369174680.0 20.0
1369174800.0 20.0
1369174920.0 20.0
1369175040.0 20.0
1369175160.0 20.0
1369175280.0 20.0
1369175400.0 20.0
1369175520.0 20.0
1369175640.0 20.0
1369175760.0 7.0
1369175880.0 6.0
1369176000.0 6.0
1369176120.0 6.0
1369176240.0 6.0
1369176360.0 6.0
1369176480.0 7.0
1369176600.0 20.0
1369176720.0 20.0
1369176840.0 20.0
1369176960.0 20.0
1369177080.0 20.0
1369177200.0 20.0
1369177320.0 20.0
1369177440.0 20.0
1369177560.0 20.0
1369177680.0 20.0
1369177800.0 20.0
1369177920.0 20.0
1369178040.0 20.0
1369178160.0 20.0
1369178280.0 7.0
1369178400.0 6.0
1369178520.0 6.0
1369178640.0 6.0
1369178760.0 6.0
1369178880.0 6.0
1369179000.0 7.0
1369179120.0 20.0
1369179240.0 20.0
1369179360.0 20.0
1369179480.0 20.0
1369179600.0 20.0
1369179720.0 20.0
1369179840.0 20.0
1369179960.0 20.0
1369180080.0 20.0
1369180200.0 20.0
1369180320.0 20.0
1369180440.0 20.0
1369180560.0 20.0
1369180680.0 20.0
1369180800.0 7.0
1369180920.0 6.0
1369181040.0 6.0
1369181160.0 6.0
1369181280.0 6.0
1369181400.0 6.0
1369181520.0 7.0
1369181640.0 20.0
1369181760.0 20.0
1369181880.0 20.0
1369182000.0 20.0
1369182120.0 20.0
1369182240.0 20.0
1369182360.0 20.0
1369182480.0 20.0
1369182600.0 20.0
1369182720.0 20.0
1369182840.0 20.0
1369182960.0 20.0
1369183080.0 20.0
1369183200.0 20.0
1369183320.0 7.0
1369183440.0 6.0
1369183560.0 6.0
1369183680.0 6.0
1369183800.0 6.0
1369183920.0 6.0
1369184040.0 7.0
1369184160.0 20.0
1369184280.0 20.0
1369184400.0 20.0
1369184520.0 20.0
1369184640.0 20.0
1369184760.0 20.0
1369184880.0 20.0
1369185000.0 20.0
1369185120.0 20.0
1369185240.0 20.0
1369185360.0 20.0
1369185480.0 7.0
1369185600.0 7.0
1369185720.0 20.0
1369185840.0 20.0
1369185960.0 7.0
1369186080.0 7.0
1369186200.0 7.0
1369186320.0 7.0
1369186440.0 7.0
1369186560.0 7.0
1369186680.0 7.0
1369186800.0 20.0
1369186920.0 20.0
1369187040.0 20.0
