antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'04:00:00'}),frozenset({'channel_14'}),1.0,0.3347457627118644,0.3347457627118644,0.3347457627118644,1.0,0.0,1.0
frozenset({'04:00:00'}),frozenset({'channel_18'}),1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'04:00:00'}),frozenset({'channel_4'}),1.0,0.17796610169491525,0.17796610169491525,0.17796610169491525,1.0,0.0,1.0
frozenset({'04:00:00'}),frozenset({'channel_5'}),1.0,0.15677966101694915,0.15677966101694915,0.15677966101694915,1.0,0.0,1.0
frozenset({'04:00:00'}),frozenset({'channel_6'}),1.0,0.2288135593220339,0.2288135593220339,0.2288135593220339,1.0,0.0,1.0
frozenset({'04:00:00'}),frozenset({'channel_7'}),1.0,0.13135593220338984,0.13135593220338984,0.13135593220338984,1.0,0.0,1.0
frozenset({'04:00:00'}),"frozenset({'channel_14', 'channel_18'})",1.0,0.3347457627118644,0.3347457627118644,0.3347457627118644,1.0,0.0,1.0
frozenset({'04:00:00'}),"frozenset({'channel_14', 'channel_4'})",1.0,0.06779661016949153,0.06779661016949153,0.06779661016949153,1.0,0.0,1.0
frozenset({'04:00:00'}),"frozenset({'channel_18', 'channel_4'})",1.0,0.11864406779661017,0.11864406779661017,0.11864406779661017,1.0,0.0,1.0
frozenset({'04:00:00'}),"frozenset({'channel_5', 'channel_4'})",1.0,0.0423728813559322,0.0423728813559322,0.0423728813559322,1.0,0.0,1.0
frozenset({'04:00:00'}),"frozenset({'channel_6', 'channel_4'})",1.0,0.059322033898305086,0.059322033898305086,0.059322033898305086,1.0,0.0,1.0
frozenset({'04:00:00'}),"frozenset({'channel_5', 'channel_6'})",1.0,0.15677966101694915,0.15677966101694915,0.15677966101694915,1.0,0.0,1.0
frozenset({'04:00:00'}),"frozenset({'channel_14', 'channel_18', 'channel_4'})",1.0,0.06779661016949153,0.06779661016949153,0.06779661016949153,1.0,0.0,1.0
frozenset({'04:00:00'}),"frozenset({'channel_5', 'channel_6', 'channel_4'})",1.0,0.0423728813559322,0.0423728813559322,0.0423728813559322,1.0,0.0,1.0
