antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'17:00:00'}),frozenset({'channel_2'}),1.0,0.07729468599033816,0.07729468599033816,0.07729468599033816,1.0,0.0,1.0
frozenset({'17:00:00'}),frozenset({'channel_3'}),1.0,0.0821256038647343,0.0821256038647343,0.0821256038647343,1.0,0.0,1.0
frozenset({'17:00:00'}),frozenset({'channel_4'}),1.0,0.41545893719806765,0.41545893719806765,0.41545893719806765,1.0,0.0,1.0
frozenset({'17:00:00'}),frozenset({'channel_5'}),1.0,0.4830917874396135,0.4830917874396135,0.4830917874396135,1.0,0.0,1.0
frozenset({'17:00:00'}),frozenset({'channel_6'}),1.0,0.024154589371980676,0.024154589371980676,0.024154589371980676,1.0,0.0,1.0
frozenset({'17:00:00'}),"frozenset({'channel_4', 'channel_2'})",1.0,0.05314009661835749,0.05314009661835749,0.05314009661835749,1.0,0.0,1.0
frozenset({'17:00:00'}),"frozenset({'channel_5', 'channel_2'})",1.0,0.024154589371980676,0.024154589371980676,0.024154589371980676,1.0,0.0,1.0
frozenset({'17:00:00'}),"frozenset({'channel_4', 'channel_3'})",1.0,0.057971014492753624,0.057971014492753624,0.057971014492753624,1.0,0.0,1.0
frozenset({'17:00:00'}),"frozenset({'channel_3', 'channel_5'})",1.0,0.057971014492753624,0.057971014492753624,0.057971014492753624,1.0,0.0,1.0
frozenset({'17:00:00'}),"frozenset({'channel_4', 'channel_5'})",1.0,0.28502415458937197,0.28502415458937197,0.28502415458937197,1.0,0.0,1.0
frozenset({'17:00:00'}),"frozenset({'channel_4', 'channel_5', 'channel_2'})",1.0,0.024154589371980676,0.024154589371980676,0.024154589371980676,1.0,0.0,1.0
frozenset({'17:00:00'}),"frozenset({'channel_4', 'channel_3', 'channel_5'})",1.0,0.03864734299516908,0.03864734299516908,0.03864734299516908,1.0,0.0,1.0
