antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'17:30:00'}),frozenset({'channel_11'}),1.0,0.12735849056603774,0.12735849056603774,0.12735849056603774,1.0,0.0,1.0
frozenset({'17:30:00'}),frozenset({'channel_13'}),1.0,0.02358490566037736,0.02358490566037736,0.02358490566037736,1.0,0.0,1.0
frozenset({'17:30:00'}),frozenset({'channel_14'}),1.0,0.33962264150943394,0.33962264150943394,0.33962264150943394,1.0,0.0,1.0
frozenset({'17:30:00'}),frozenset({'channel_15'}),1.0,0.07075471698113207,0.07075471698113207,0.07075471698113207,1.0,0.0,1.0
frozenset({'17:30:00'}),frozenset({'channel_16'}),1.0,0.0330188679245283,0.0330188679245283,0.0330188679245283,1.0,0.0,1.0
frozenset({'17:30:00'}),frozenset({'channel_18'}),1.0,0.46226415094339623,0.46226415094339623,0.46226415094339623,1.0,0.0,1.0
frozenset({'17:30:00'}),frozenset({'channel_19'}),1.0,0.08962264150943396,0.08962264150943396,0.08962264150943396,1.0,0.0,1.0
frozenset({'17:30:00'}),frozenset({'channel_2'}),1.0,0.5566037735849056,0.5566037735849056,0.5566037735849056,1.0,0.0,1.0
frozenset({'17:30:00'}),frozenset({'channel_3'}),1.0,0.4811320754716981,0.4811320754716981,0.4811320754716981,1.0,0.0,1.0
frozenset({'17:30:00'}),frozenset({'channel_4'}),1.0,0.5047169811320755,0.5047169811320755,0.5047169811320755,1.0,0.0,1.0
frozenset({'17:30:00'}),frozenset({'channel_5'}),1.0,0.1650943396226415,0.1650943396226415,0.1650943396226415,1.0,0.0,1.0
frozenset({'17:30:00'}),frozenset({'channel_6'}),1.0,0.25471698113207547,0.25471698113207547,0.25471698113207547,1.0,0.0,1.0
frozenset({'17:30:00'}),frozenset({'channel_7'}),1.0,0.14150943396226415,0.14150943396226415,0.14150943396226415,1.0,0.0,1.0
frozenset({'17:30:00'}),frozenset({'channel_8'}),1.0,0.12735849056603774,0.12735849056603774,0.12735849056603774,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_14', 'channel_11'})",1.0,0.08962264150943396,0.08962264150943396,0.08962264150943396,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_18', 'channel_11'})",1.0,0.12735849056603774,0.12735849056603774,0.12735849056603774,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_11', 'channel_19'})",1.0,0.02830188679245283,0.02830188679245283,0.02830188679245283,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_2', 'channel_11'})",1.0,0.07547169811320754,0.07547169811320754,0.07547169811320754,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_3', 'channel_11'})",1.0,0.06132075471698113,0.06132075471698113,0.06132075471698113,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_11', 'channel_4'})",1.0,0.07547169811320754,0.07547169811320754,0.07547169811320754,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_8', 'channel_11'})",1.0,0.03773584905660377,0.03773584905660377,0.03773584905660377,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_13', 'channel_18'})",1.0,0.02358490566037736,0.02358490566037736,0.02358490566037736,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_15', 'channel_14'})",1.0,0.0660377358490566,0.0660377358490566,0.0660377358490566,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_16', 'channel_14'})",1.0,0.02358490566037736,0.02358490566037736,0.02358490566037736,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_18', 'channel_14'})",1.0,0.33962264150943394,0.33962264150943394,0.33962264150943394,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_14', 'channel_19'})",1.0,0.07075471698113207,0.07075471698113207,0.07075471698113207,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_2', 'channel_14'})",1.0,0.2169811320754717,0.2169811320754717,0.2169811320754717,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_3', 'channel_14'})",1.0,0.20754716981132076,0.20754716981132076,0.20754716981132076,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_14', 'channel_4'})",1.0,0.22169811320754718,0.22169811320754718,0.22169811320754718,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_8', 'channel_14'})",1.0,0.06132075471698113,0.06132075471698113,0.06132075471698113,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_15', 'channel_18'})",1.0,0.07075471698113207,0.07075471698113207,0.07075471698113207,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_15', 'channel_2'})",1.0,0.04716981132075472,0.04716981132075472,0.04716981132075472,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_15', 'channel_3'})",1.0,0.05188679245283019,0.05188679245283019,0.05188679245283019,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_15', 'channel_4'})",1.0,0.04716981132075472,0.04716981132075472,0.04716981132075472,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_18', 'channel_16'})",1.0,0.0330188679245283,0.0330188679245283,0.0330188679245283,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_18', 'channel_19'})",1.0,0.08962264150943396,0.08962264150943396,0.08962264150943396,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_2', 'channel_18'})",1.0,0.2971698113207547,0.2971698113207547,0.2971698113207547,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_18', 'channel_3'})",1.0,0.25471698113207547,0.25471698113207547,0.25471698113207547,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_18', 'channel_4'})",1.0,0.2830188679245283,0.2830188679245283,0.2830188679245283,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_8', 'channel_18'})",1.0,0.10377358490566038,0.10377358490566038,0.10377358490566038,1.0,0.0,1.0
frozenset({'17:30:00'}),"frozenset({'channel_2', 'channel_19'})",1.0,0.05188679245283019,0.05188679245283019,0.05188679245283019,1.0,0.0,1.0
