antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'23:00:00'}),frozenset({'channel_14'}),1.0,0.25806451612903225,0.25806451612903225,0.25806451612903225,1.0,0.0,1.0
frozenset({'23:00:00'}),frozenset({'channel_17'}),1.0,0.3548387096774194,0.3548387096774194,0.3548387096774194,1.0,0.0,1.0
frozenset({'23:00:00'}),frozenset({'channel_19'}),1.0,0.3870967741935484,0.3870967741935484,0.3870967741935484,1.0,0.0,1.0
frozenset({'23:00:00'}),frozenset({'channel_23'}),1.0,0.8467741935483871,0.8467741935483871,0.8467741935483871,1.0,0.0,1.0
frozenset({'23:00:00'}),frozenset({'channel_3'}),1.0,0.5806451612903226,0.5806451612903226,0.5806451612903226,1.0,0.0,1.0
frozenset({'23:00:00'}),frozenset({'channel_6'}),1.0,0.11290322580645161,0.11290322580645161,0.11290322580645161,1.0,0.0,1.0
frozenset({'23:00:00'}),frozenset({'channel_9'}),1.0,0.8709677419354839,0.8709677419354839,0.8709677419354839,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_14', 'channel_17'})",1.0,0.16129032258064516,0.16129032258064516,0.16129032258064516,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_19', 'channel_14'})",1.0,0.11290322580645161,0.11290322580645161,0.11290322580645161,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_23', 'channel_14'})",1.0,0.23387096774193547,0.23387096774193547,0.23387096774193547,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_14', 'channel_3'})",1.0,0.1935483870967742,0.1935483870967742,0.1935483870967742,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_9', 'channel_14'})",1.0,0.25806451612903225,0.25806451612903225,0.25806451612903225,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_19', 'channel_17'})",1.0,0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_23', 'channel_17'})",1.0,0.3064516129032258,0.3064516129032258,0.3064516129032258,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_17', 'channel_3'})",1.0,0.25806451612903225,0.25806451612903225,0.25806451612903225,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_6', 'channel_17'})",1.0,0.056451612903225805,0.056451612903225805,0.056451612903225805,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_9', 'channel_17'})",1.0,0.3548387096774194,0.3548387096774194,0.3548387096774194,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_19', 'channel_23'})",1.0,0.3548387096774194,0.3548387096774194,0.3548387096774194,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_19', 'channel_3'})",1.0,0.20967741935483872,0.20967741935483872,0.20967741935483872,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_19', 'channel_9'})",1.0,0.3387096774193548,0.3387096774193548,0.3387096774193548,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_23', 'channel_3'})",1.0,0.5080645161290323,0.5080645161290323,0.5080645161290323,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_23', 'channel_6'})",1.0,0.0967741935483871,0.0967741935483871,0.0967741935483871,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_23', 'channel_9'})",1.0,0.7580645161290323,0.7580645161290323,0.7580645161290323,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_6', 'channel_3'})",1.0,0.08064516129032258,0.08064516129032258,0.08064516129032258,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_9', 'channel_3'})",1.0,0.49193548387096775,0.49193548387096775,0.49193548387096775,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_6', 'channel_9'})",1.0,0.08870967741935484,0.08870967741935484,0.08870967741935484,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_19', 'channel_14', 'channel_17'})",1.0,0.07258064516129033,0.07258064516129033,0.07258064516129033,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_23', 'channel_14', 'channel_17'})",1.0,0.14516129032258066,0.14516129032258066,0.14516129032258066,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_14', 'channel_17', 'channel_3'})",1.0,0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_9', 'channel_14', 'channel_17'})",1.0,0.16129032258064516,0.16129032258064516,0.16129032258064516,1.0,0.0,1.0
frozenset({'23:00:00'}),"frozenset({'channel_19', 'channel_23', 'channel_14'})",1.0,0.10483870967741936,0.10483870967741936,0.10483870967741936,1.0,0.0,1.0
