antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'06:30:00'}),frozenset({'channel_13'}),1.0,0.14516129032258066,0.14516129032258066,0.14516129032258066,1.0,0.0,1.0
frozenset({'06:30:00'}),frozenset({'channel_14'}),1.0,0.3225806451612903,0.3225806451612903,0.3225806451612903,1.0,0.0,1.0
frozenset({'06:30:00'}),frozenset({'channel_17'}),1.0,0.16129032258064516,0.16129032258064516,0.16129032258064516,1.0,0.0,1.0
frozenset({'06:30:00'}),frozenset({'channel_19'}),1.0,0.4435483870967742,0.4435483870967742,0.4435483870967742,1.0,0.0,1.0
frozenset({'06:30:00'}),frozenset({'channel_23'}),1.0,0.8387096774193549,0.8387096774193549,0.8387096774193549,1.0,0.0,1.0
frozenset({'06:30:00'}),frozenset({'channel_3'}),1.0,0.5161290322580645,0.5161290322580645,0.5161290322580645,1.0,0.0,1.0
frozenset({'06:30:00'}),frozenset({'channel_4'}),1.0,0.056451612903225805,0.056451612903225805,0.056451612903225805,1.0,0.0,1.0
frozenset({'06:30:00'}),frozenset({'channel_9'}),1.0,0.8709677419354839,0.8709677419354839,0.8709677419354839,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_13', 'channel_14'})",1.0,0.08064516129032258,0.08064516129032258,0.08064516129032258,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_13', 'channel_19'})",1.0,0.06451612903225806,0.06451612903225806,0.06451612903225806,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_13', 'channel_23'})",1.0,0.12096774193548387,0.12096774193548387,0.12096774193548387,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_13', 'channel_3'})",1.0,0.12096774193548387,0.12096774193548387,0.12096774193548387,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_13', 'channel_9'})",1.0,0.14516129032258066,0.14516129032258066,0.14516129032258066,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_14', 'channel_17'})",1.0,0.08870967741935484,0.08870967741935484,0.08870967741935484,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_19', 'channel_14'})",1.0,0.14516129032258066,0.14516129032258066,0.14516129032258066,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_23', 'channel_14'})",1.0,0.28225806451612906,0.28225806451612906,0.28225806451612906,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_14', 'channel_3'})",1.0,0.24193548387096775,0.24193548387096775,0.24193548387096775,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_9', 'channel_14'})",1.0,0.3225806451612903,0.3225806451612903,0.3225806451612903,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_19', 'channel_17'})",1.0,0.06451612903225806,0.06451612903225806,0.06451612903225806,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_23', 'channel_17'})",1.0,0.14516129032258066,0.14516129032258066,0.14516129032258066,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_17', 'channel_3'})",1.0,0.12096774193548387,0.12096774193548387,0.12096774193548387,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_9', 'channel_17'})",1.0,0.16129032258064516,0.16129032258064516,0.16129032258064516,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_19', 'channel_23'})",1.0,0.4112903225806452,0.4112903225806452,0.4112903225806452,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_19', 'channel_3'})",1.0,0.25,0.25,0.25,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_19', 'channel_9'})",1.0,0.3790322580645161,0.3790322580645161,0.3790322580645161,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_23', 'channel_3'})",1.0,0.4435483870967742,0.4435483870967742,0.4435483870967742,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_23', 'channel_4'})",1.0,0.056451612903225805,0.056451612903225805,0.056451612903225805,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_23', 'channel_9'})",1.0,0.7580645161290323,0.7580645161290323,0.7580645161290323,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_9', 'channel_3'})",1.0,0.43548387096774194,0.43548387096774194,0.43548387096774194,1.0,0.0,1.0
frozenset({'06:30:00'}),"frozenset({'channel_13', 'channel_23', 'channel_14'})",1.0,0.07258064516129033,0.07258064516129033,0.07258064516129033,1.0,0.0,1.0
