antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'11:30:00'}),frozenset({'channel_10'}),1.0,0.6573426573426573,0.6573426573426573,0.6573426573426573,1.0,0.0,1.0
frozenset({'11:30:00'}),frozenset({'channel_11'}),1.0,0.4825174825174825,0.4825174825174825,0.4825174825174825,1.0,0.0,1.0
frozenset({'11:30:00'}),frozenset({'channel_16'}),1.0,0.5314685314685315,0.5314685314685315,0.5314685314685315,1.0,0.0,1.0
frozenset({'11:30:00'}),frozenset({'channel_19'}),1.0,0.5384615384615384,0.5384615384615384,0.5384615384615384,1.0,0.0,1.0
frozenset({'11:30:00'}),frozenset({'channel_4'}),1.0,0.46853146853146854,0.46853146853146854,0.46853146853146854,1.0,0.0,1.0
frozenset({'11:30:00'}),frozenset({'channel_6'}),1.0,0.6643356643356644,0.6643356643356644,0.6643356643356644,1.0,0.0,1.0
frozenset({'11:30:00'}),"frozenset({'channel_16', 'channel_10'})",1.0,0.43356643356643354,0.43356643356643354,0.43356643356643354,1.0,0.0,1.0
frozenset({'11:30:00'}),"frozenset({'channel_10', 'channel_19'})",1.0,0.44755244755244755,0.44755244755244755,0.44755244755244755,1.0,0.0,1.0
frozenset({'11:30:00'}),"frozenset({'channel_16', 'channel_19'})",1.0,0.4405594405594406,0.4405594405594406,0.4405594405594406,1.0,0.0,1.0
frozenset({'11:30:00'}),"frozenset({'channel_6', 'channel_4'})",1.0,0.4195804195804196,0.4195804195804196,0.4195804195804196,1.0,0.0,1.0
