antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'01:30:00'}),frozenset({'channel_10'}),1.0,0.4418604651162791,0.4418604651162791,0.4418604651162791,1.0,0.0,1.0
frozenset({'01:30:00'}),frozenset({'channel_11'}),1.0,0.4496124031007752,0.4496124031007752,0.4496124031007752,1.0,0.0,1.0
frozenset({'01:30:00'}),frozenset({'channel_13'}),1.0,0.6511627906976745,0.6511627906976745,0.6511627906976745,1.0,0.0,1.0
frozenset({'01:30:00'}),frozenset({'channel_16'}),1.0,0.5271317829457365,0.5271317829457365,0.5271317829457365,1.0,0.0,1.0
frozenset({'01:30:00'}),frozenset({'channel_17'}),1.0,0.8992248062015504,0.8992248062015504,0.8992248062015504,1.0,0.0,1.0
frozenset({'01:30:00'}),frozenset({'channel_19'}),1.0,0.5503875968992248,0.5503875968992248,0.5503875968992248,1.0,0.0,1.0
frozenset({'01:30:00'}),frozenset({'channel_3'}),1.0,0.8449612403100775,0.8449612403100775,0.8449612403100775,1.0,0.0,1.0
frozenset({'01:30:00'}),frozenset({'channel_4'}),1.0,0.7906976744186046,0.7906976744186046,0.7906976744186046,1.0,0.0,1.0
frozenset({'01:30:00'}),frozenset({'channel_5'}),1.0,0.8914728682170543,0.8914728682170543,0.8914728682170543,1.0,0.0,1.0
frozenset({'01:30:00'}),frozenset({'channel_6'}),1.0,0.9224806201550387,0.9224806201550387,0.9224806201550387,1.0,0.0,1.0
frozenset({'01:30:00'}),frozenset({'channel_7'}),1.0,0.4418604651162791,0.4418604651162791,0.4418604651162791,1.0,0.0,1.0
frozenset({'01:30:00'}),frozenset({'channel_9'}),1.0,0.7829457364341085,0.7829457364341085,0.7829457364341085,1.0,0.0,1.0
frozenset({'01:30:00'}),"frozenset({'channel_10', 'channel_11'})",1.0,0.40310077519379844,0.40310077519379844,0.40310077519379844,1.0,0.0,1.0
frozenset({'01:30:00'}),"frozenset({'channel_17', 'channel_13'})",1.0,0.6511627906976745,0.6511627906976745,0.6511627906976745,1.0,0.0,1.0
