antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'21:30:00'}),frozenset({'channel_10'}),1.0,0.6398305084745762,0.6398305084745762,0.6398305084745762,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_12'}),1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_13'}),1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_14'}),1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_17'}),1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_18'}),1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_2'}),1.0,0.7033898305084746,0.7033898305084746,0.7033898305084746,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_3'}),1.0,0.5889830508474576,0.5889830508474576,0.5889830508474576,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_4'}),1.0,0.8559322033898306,0.8559322033898306,0.8559322033898306,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_5'}),1.0,0.8559322033898306,0.8559322033898306,0.8559322033898306,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_6'}),1.0,0.8559322033898306,0.8559322033898306,0.8559322033898306,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_7'}),1.0,0.4533898305084746,0.4533898305084746,0.4533898305084746,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_8'}),1.0,0.6398305084745762,0.6398305084745762,0.6398305084745762,1.0,0.0,1.0
frozenset({'21:30:00'}),frozenset({'channel_9'}),1.0,0.635593220338983,0.635593220338983,0.635593220338983,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_10', 'channel_12'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_10', 'channel_13'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_10', 'channel_14'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_10', 'channel_17'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_10', 'channel_18'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_10', 'channel_2'})",1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_10', 'channel_3'})",1.0,0.4364406779661017,0.4364406779661017,0.4364406779661017,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_10', 'channel_4'})",1.0,0.6398305084745762,0.6398305084745762,0.6398305084745762,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_10', 'channel_5'})",1.0,0.6398305084745762,0.6398305084745762,0.6398305084745762,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_10', 'channel_6'})",1.0,0.6398305084745762,0.6398305084745762,0.6398305084745762,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_10', 'channel_7'})",1.0,0.4533898305084746,0.4533898305084746,0.4533898305084746,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_10', 'channel_8'})",1.0,0.6398305084745762,0.6398305084745762,0.6398305084745762,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_10', 'channel_9'})",1.0,0.635593220338983,0.635593220338983,0.635593220338983,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_13', 'channel_12'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_12', 'channel_14'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_12', 'channel_17'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_12', 'channel_18'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_12', 'channel_4'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_12', 'channel_5'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_12', 'channel_6'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_8', 'channel_12'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_12', 'channel_9'})",1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_13', 'channel_14'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_13', 'channel_17'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_13', 'channel_18'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_13', 'channel_4'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_13', 'channel_5'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_13', 'channel_6'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_13', 'channel_8'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_13', 'channel_9'})",1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_14', 'channel_17'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_14', 'channel_18'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_4', 'channel_14'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_14', 'channel_5'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_14', 'channel_6'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_8', 'channel_14'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_14', 'channel_9'})",1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_18', 'channel_17'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'21:30:00'}),"frozenset({'channel_4', 'channel_17'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
