antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'08:00:00'}),frozenset({'channel_10'}),1.0,0.635593220338983,0.635593220338983,0.635593220338983,1.0,0.0,1.0
frozenset({'08:00:00'}),frozenset({'channel_12'}),1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),frozenset({'channel_13'}),1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'08:00:00'}),frozenset({'channel_14'}),1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),frozenset({'channel_17'}),1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),frozenset({'channel_18'}),1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),frozenset({'channel_2'}),1.0,0.4279661016949153,0.4279661016949153,0.4279661016949153,1.0,0.0,1.0
frozenset({'08:00:00'}),frozenset({'channel_4'}),1.0,0.8516949152542372,0.8516949152542372,0.8516949152542372,1.0,0.0,1.0
frozenset({'08:00:00'}),frozenset({'channel_5'}),1.0,0.8516949152542372,0.8516949152542372,0.8516949152542372,1.0,0.0,1.0
frozenset({'08:00:00'}),frozenset({'channel_6'}),1.0,0.8516949152542372,0.8516949152542372,0.8516949152542372,1.0,0.0,1.0
frozenset({'08:00:00'}),frozenset({'channel_7'}),1.0,0.4491525423728814,0.4491525423728814,0.4491525423728814,1.0,0.0,1.0
frozenset({'08:00:00'}),frozenset({'channel_8'}),1.0,0.635593220338983,0.635593220338983,0.635593220338983,1.0,0.0,1.0
frozenset({'08:00:00'}),frozenset({'channel_9'}),1.0,0.635593220338983,0.635593220338983,0.635593220338983,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_10', 'channel_12'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_10', 'channel_13'})",1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_10', 'channel_14'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_10', 'channel_17'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_10', 'channel_18'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_10', 'channel_2'})",1.0,0.4025423728813559,0.4025423728813559,0.4025423728813559,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_10', 'channel_4'})",1.0,0.635593220338983,0.635593220338983,0.635593220338983,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_10', 'channel_5'})",1.0,0.635593220338983,0.635593220338983,0.635593220338983,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_10', 'channel_6'})",1.0,0.635593220338983,0.635593220338983,0.635593220338983,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_10', 'channel_7'})",1.0,0.4491525423728814,0.4491525423728814,0.4491525423728814,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_10', 'channel_8'})",1.0,0.635593220338983,0.635593220338983,0.635593220338983,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_10', 'channel_9'})",1.0,0.635593220338983,0.635593220338983,0.635593220338983,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_13', 'channel_12'})",1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_12', 'channel_14'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_12', 'channel_17'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_12', 'channel_18'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_12', 'channel_4'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_12', 'channel_5'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_12', 'channel_6'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_8', 'channel_12'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_12', 'channel_9'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_13', 'channel_14'})",1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_13', 'channel_17'})",1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_13', 'channel_18'})",1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_13', 'channel_4'})",1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_13', 'channel_5'})",1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_13', 'channel_6'})",1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_13', 'channel_8'})",1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_13', 'channel_9'})",1.0,0.5084745762711864,0.5084745762711864,0.5084745762711864,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_14', 'channel_17'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_14', 'channel_18'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_4', 'channel_14'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_14', 'channel_5'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_14', 'channel_6'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_8', 'channel_14'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_14', 'channel_9'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
frozenset({'08:00:00'}),"frozenset({'channel_18', 'channel_17'})",1.0,0.5127118644067796,0.5127118644067796,0.5127118644067796,1.0,0.0,1.0
