antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'19:00:00'}),frozenset({'channel_10'}),1.0,0.18840579710144928,0.18840579710144928,0.18840579710144928,1.0,0.0,1.0
frozenset({'19:00:00'}),frozenset({'channel_14'}),1.0,0.391304347826087,0.391304347826087,0.391304347826087,1.0,0.0,1.0
frozenset({'19:00:00'}),frozenset({'channel_16'}),1.0,0.21014492753623187,0.21014492753623187,0.21014492753623187,1.0,0.0,1.0
frozenset({'19:00:00'}),frozenset({'channel_17'}),1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0
frozenset({'19:00:00'}),frozenset({'channel_18'}),1.0,0.06521739130434782,0.06521739130434782,0.06521739130434782,1.0,0.0,1.0
frozenset({'19:00:00'}),frozenset({'channel_19'}),1.0,0.5289855072463768,0.5289855072463768,0.5289855072463768,1.0,0.0,1.0
frozenset({'19:00:00'}),frozenset({'channel_20'}),1.0,0.07971014492753623,0.07971014492753623,0.07971014492753623,1.0,0.0,1.0
frozenset({'19:00:00'}),frozenset({'channel_21'}),1.0,0.057971014492753624,0.057971014492753624,0.057971014492753624,1.0,0.0,1.0
frozenset({'19:00:00'}),frozenset({'channel_22'}),1.0,0.06521739130434782,0.06521739130434782,0.06521739130434782,1.0,0.0,1.0
frozenset({'19:00:00'}),frozenset({'channel_23'}),1.0,0.855072463768116,0.855072463768116,0.855072463768116,1.0,0.0,1.0
frozenset({'19:00:00'}),frozenset({'channel_24'}),1.0,0.057971014492753624,0.057971014492753624,0.057971014492753624,1.0,0.0,1.0
frozenset({'19:00:00'}),frozenset({'channel_3'}),1.0,0.782608695652174,0.782608695652174,0.782608695652174,1.0,0.0,1.0
frozenset({'19:00:00'}),frozenset({'channel_5'}),1.0,0.3188405797101449,0.3188405797101449,0.3188405797101449,1.0,0.0,1.0
frozenset({'19:00:00'}),frozenset({'channel_9'}),1.0,0.782608695652174,0.782608695652174,0.782608695652174,1.0,0.0,1.0
